tray_no,tray,cell_id,row,column,label_code,microbe_status,treatment,label_environment,environment_type,watering_rule,ever_visible_emerged,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,possible_day7_bug_eaten,notes
8,Tray 8,65,7,5,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
8,Tray 8,66,7,6,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
8,Tray 8,67,7,7,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 4,4,2026-07-02,No,
8,Tray 8,68,7,8,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
8,Tray 8,69,7,9,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
8,Tray 8,70,7,10,M,Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,1,1,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,2,1,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,3,1,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,4,1,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,5,1,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,6,1,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,7,1,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,8,1,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,9,1,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,10,1,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,11,2,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,12,2,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,13,2,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,14,2,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,15,2,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,16,2,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,17,2,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,18,2,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,19,2,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,20,2,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,21,3,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,No,,,,No,
9,Tray 9,22,3,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 4,4,2026-07-02,No,
9,Tray 9,23,3,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,24,3,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,25,3,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,26,3,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,27,3,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,28,3,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,29,3,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,30,3,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,31,4,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,32,4,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,33,4,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,34,4,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,35,4,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,36,4,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,37,4,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,38,4,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,No,
9,Tray 9,39,4,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,40,4,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,41,5,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,42,5,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,43,5,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,44,5,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,45,5,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,46,5,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,47,5,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,No,,,,No,
9,Tray 9,48,5,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,49,5,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,50,5,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,51,6,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,52,6,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,53,6,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,54,6,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,55,6,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,56,6,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,57,6,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,No,,,,No,
9,Tray 9,58,6,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 1,1,2026-06-29,No,
9,Tray 9,59,6,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,60,6,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,61,7,1,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,62,7,2,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,63,7,3,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,64,7,4,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,65,7,5,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,66,7,6,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,67,7,7,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,68,7,8,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,No,
9,Tray 9,69,7,9,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
9,Tray 9,70,7,10,M,Microbes,Ideal,Inside,Fixed,Daily watering,Yes,Day 3,3,2026-07-01,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
10,Tray 10,1,1,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,2,1,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,3,1,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,4,1,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,5,1,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,6,1,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,7,1,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 1,1,2026-06-29,No,
10,Tray 10,8,1,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 6,6,2026-07-04,No,
10,Tray 10,9,1,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,10,1,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,11,2,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,No,,,,No,
10,Tray 10,12,2,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,13,2,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,14,2,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,15,2,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,16,2,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,17,2,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,18,2,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,19,2,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,20,2,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,21,3,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,22,3,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,23,3,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,24,3,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,25,3,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 1,1,2026-06-29,No,
10,Tray 10,26,3,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,27,3,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,28,3,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,No,,,,No,
10,Tray 10,29,3,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,30,3,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,31,4,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,32,4,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,33,4,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,34,4,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,35,4,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,36,4,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,No,,,,No,
10,Tray 10,37,4,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,38,4,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,39,4,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,40,4,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,41,5,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,42,5,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,43,5,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,44,5,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,45,5,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,46,5,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,47,5,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,48,5,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,49,5,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,50,5,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,51,6,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,52,6,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,53,6,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,54,6,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,55,6,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,56,6,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 2,2,2026-06-30,No,
10,Tray 10,57,6,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,58,6,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,59,6,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,60,6,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,61,7,1,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,62,7,2,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,63,7,3,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,64,7,4,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 5,5,2026-07-03,No,
10,Tray 10,65,7,5,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 4,4,2026-07-02,No,
10,Tray 10,66,7,6,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,67,7,7,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,68,7,8,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,69,7,9,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
10,Tray 10,70,7,10,M,Microbes,Moisture,Outside,Fixed,Scheduled watering,Yes,Day 3,3,2026-07-01,No,
11,Tray 11,1,1,1,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,2,1,2,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,3,1,3,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,4,1,4,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,5,1,5,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,6,1,6,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,7,1,7,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 1,1,2026-06-29,No,
11,Tray 11,8,1,8,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,9,1,9,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,10,1,10,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,11,2,1,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,12,2,2,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,13,2,3,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,14,2,4,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,15,2,5,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,16,2,6,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,17,2,7,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 3,3,2026-07-01,No,
11,Tray 11,18,2,8,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,No,,,,No,
11,Tray 11,19,2,9,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,20,2,10,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 1,1,2026-06-29,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,21,3,1,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,22,3,2,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,23,3,3,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,24,3,4,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,25,3,5,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,26,3,6,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,27,3,7,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,28,3,8,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,29,3,9,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,30,3,10,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,31,4,1,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 3,3,2026-07-01,No,
11,Tray 11,32,4,2,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,33,4,3,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,34,4,4,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,35,4,5,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,Yes,Possible Day 7 disappearance after earlier emergence. Use this flag only in later adjusted growth-rate analysis.
11,Tray 11,36,4,6,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
11,Tray 11,37,4,7,N/M,No Microbes,Heat,Dynamic,Dynamic,Daily watering,Yes,Day 2,2,2026-06-30,No,
